Image,Coordinates
image_00863.png,"[(58, 713), (231, 707), (96, 707), (704, 706), (119, 689), (355, 669), (470, 661), (168, 653), (636, 638), (77, 638), (317, 632), (177, 610), (711, 607), (359, 600), (682, 573), (440, 536), (181, 505), (300, 480), (373, 442), (19, 379), (270, 357), (589, 330), (477, 324), (271, 319), (407, 279), (413, 273), (663, 257), (694, 254), (121, 183), (655, 182), (247, 164), (158, 143), (679, 135), (13, 124), (115, 118), (598, 113), (552, 89), (546, 72), (483, 64), (311, 62), (415, 46), (237, 44), (145, 43), (106, 41), (195, 39), (494, 5)]"
image_00864.png,"[(203, 713), (586, 705), (258, 678), (485, 675), (180, 663), (487, 653), (391, 571), (554, 547), (426, 535), (103, 523), (304, 508), (521, 481), (482, 480), (571, 467), (145, 439), (175, 408), (493, 400), (246, 397), (617, 259), (656, 187), (716, 183), (470, 140), (263, 125), (705, 51), (486, 47), (650, 44), (137, 11)]"
image_00865.png,"[(45, 718), (312, 717), (597, 668), (250, 652), (96, 595), (672, 566), (360, 508), (227, 490), (221, 430), (645, 418), (399, 360), (253, 352), (558, 314), (460, 291), (170, 256), (653, 249), (632, 249), (424, 218), (696, 202), (112, 100), (371, 29), (323, 21)]"
image_00866.png,"[(382, 686), (288, 684), (227, 665), (237, 628), (230, 623), (102, 621), (513, 619), (250, 548), (359, 545), (241, 540), (270, 522), (196, 507), (354, 494), (434, 480), (240, 468), (593, 412), (310, 384), (154, 353), (544, 348), (612, 275), (351, 264), (636, 232), (420, 201), (435, 178), (323, 174), (225, 172), (73, 173), (438, 147), (709, 131), (333, 106), (558, 102), (438, 38), (242, 24)]"
image_00867.png,"[(35, 698), (214, 696), (399, 645), (668, 566), (697, 543), (33, 540), (565, 527), (655, 516), (410, 467), (249, 431), (226, 413), (442, 403), (230, 375), (405, 366), (648, 354), (237, 348), (581, 286), (480, 209), (607, 182), (36, 176), (50, 163), (668, 142), (714, 119), (403, 112), (330, 95), (279, 91), (407, 80), (318, 75)]"
image_00868.png,"[(348, 718), (160, 717), (596, 700), (231, 683), (597, 635), (318, 634), (218, 559), (409, 553), (615, 547), (546, 520), (212, 475), (667, 447), (647, 441), (11, 417), (403, 355), (671, 347), (329, 331), (694, 316), (446, 299), (30, 296), (289, 229), (91, 210), (687, 204), (125, 173), (683, 145), (383, 134), (671, 129), (93, 102), (15, 100), (2, 2)]"
image_00869.png,"[(454, 712), (508, 697), (578, 692), (331, 691), (115, 688), (396, 683), (567, 676), (259, 651), (604, 638), (647, 636), (689, 631), (242, 604), (435, 596), (505, 576), (392, 546), (518, 525), (338, 523), (19, 501), (452, 491), (482, 481), (537, 479), (35, 428), (589, 419), (405, 359), (143, 293), (381, 263), (172, 228), (459, 221), (475, 218), (287, 177), (515, 174), (205, 96), (643, 90), (220, 85), (151, 77), (688, 56), (370, 56), (229, 29), (405, 21), (527, 12)]"
image_00870.png,"[(308, 693), (452, 677), (323, 645), (381, 625), (330, 596), (331, 589), (248, 536), (403, 531), (556, 497), (447, 491), (407, 473), (292, 464), (313, 435), (646, 431), (222, 354), (674, 352), (348, 339), (457, 332), (44, 297), (581, 278), (145, 270), (259, 253), (233, 252), (536, 243), (180, 219), (539, 165), (208, 140), (193, 136), (244, 118), (356, 80), (143, 76), (485, 67)]"
image_00871.png,"[(428, 699), (54, 688), (389, 667), (35, 648), (241, 630), (121, 535), (180, 532), (667, 520), (447, 504), (398, 493), (165, 474), (328, 469), (340, 399), (209, 392), (14, 387), (531, 370), (489, 355), (136, 343), (105, 338), (263, 333), (246, 321), (631, 298), (118, 264), (391, 249), (154, 226), (539, 223), (241, 208), (83, 181), (45, 145), (497, 142), (44, 127), (547, 90), (252, 47), (13, 48), (482, 44), (577, 26), (535, 26), (427, 12), (638, 10), (419, 7)]"
image_00872.png,"[(511, 679), (552, 658), (267, 637), (550, 602), (392, 597), (260, 597), (385, 550), (389, 510), (639, 479), (478, 425), (299, 410), (245, 391), (63, 327), (478, 322), (691, 306), (270, 296), (178, 283), (120, 270), (481, 207), (238, 192), (204, 154), (154, 132), (400, 113), (286, 111), (666, 45)]"
image_00873.png,"[(531, 691), (273, 688), (526, 640), (32, 639), (461, 632), (705, 595), (182, 591), (330, 495), (48, 489), (418, 469), (523, 439), (498, 369), (672, 354), (279, 338), (102, 329), (83, 323), (191, 317), (349, 301), (379, 300), (483, 300), (157, 296), (287, 290), (385, 222), (591, 207), (581, 198), (583, 180), (510, 126), (634, 100), (697, 67), (486, 58), (60, 34), (212, 29), (470, 23)]"
image_00874.png,"[(516, 709), (53, 670), (506, 655), (665, 624), (503, 612), (356, 608), (218, 598), (190, 592), (439, 586), (222, 572), (545, 534), (2, 470), (689, 449), (309, 430), (487, 425), (580, 409), (401, 401), (370, 399), (277, 379), (279, 371), (479, 348), (59, 343), (469, 341), (94, 308), (434, 289), (326, 287), (580, 284), (192, 233), (640, 229), (657, 203), (375, 194), (56, 161), (682, 143), (447, 112), (301, 75), (499, 66), (530, 65)]"
image_00875.png,"[(521, 689), (169, 660), (33, 639), (67, 624), (580, 612), (35, 588), (438, 578), (145, 556), (276, 526), (679, 460), (449, 444), (74, 430), (615, 374), (28, 346), (83, 253), (153, 232), (472, 224), (322, 224), (201, 224), (547, 177), (705, 148), (661, 92), (600, 76), (355, 76), (55, 33)]"
image_00876.png,"[(271, 717), (89, 713), (566, 625), (681, 580), (238, 532), (386, 527), (68, 525), (178, 522), (50, 513), (278, 494), (296, 486), (629, 463), (290, 438), (100, 430), (623, 425), (131, 406), (232, 360), (451, 317), (156, 298), (337, 279), (571, 277), (480, 272), (434, 255), (168, 241), (161, 222), (286, 188), (412, 181), (451, 176), (617, 165), (499, 164), (540, 160), (718, 129), (185, 65), (346, 5)]"
image_00877.png,"[(241, 714), (40, 710), (101, 689), (491, 655), (688, 608), (518, 565), (542, 530), (140, 522), (610, 507), (3, 478), (202, 373), (579, 236), (2, 220), (233, 218), (149, 177), (201, 158), (437, 147), (268, 102), (367, 90), (356, 89), (60, 68), (692, 62), (688, 55), (74, 50), (199, 46), (684, 43), (249, 16)]"
image_00878.png,"[(222, 686), (259, 667), (607, 604), (336, 586), (590, 544), (360, 538), (201, 537), (57, 506), (269, 492), (607, 462), (107, 436), (509, 382), (38, 340), (259, 302), (5, 294), (425, 240), (31, 219), (244, 168), (619, 123), (668, 122), (6, 109)]"
image_00879.png,"[(638, 658), (627, 652), (653, 629), (280, 628), (577, 626), (55, 597), (615, 580), (166, 576), (273, 553), (159, 498), (669, 484), (509, 481), (276, 402), (84, 374), (688, 359), (324, 337), (398, 318), (547, 291), (644, 274), (16, 275), (274, 255), (642, 206), (403, 178), (327, 154), (62, 151), (538, 142), (488, 126), (378, 120), (341, 118), (369, 116), (171, 102), (110, 99), (13, 87), (69, 86), (305, 37), (109, 10), (383, 6), (486, 2)]"
image_00880.png,"[(421, 686), (152, 604), (321, 584), (43, 551), (615, 543), (205, 541), (589, 528), (586, 490), (588, 462), (286, 446), (308, 405), (288, 399), (141, 399), (237, 370), (361, 328), (373, 314), (534, 305), (584, 201), (711, 200), (636, 196), (620, 179), (709, 167), (264, 165), (297, 148), (413, 130), (393, 99)]"
image_00881.png,"[(300, 707), (76, 682), (605, 675), (584, 593), (376, 569), (374, 448), (113, 440), (674, 430), (221, 421), (419, 353), (617, 336), (446, 310), (77, 277), (70, 265), (326, 260), (218, 258), (77, 249), (402, 247), (693, 225), (149, 187), (22, 176), (217, 175), (297, 167), (18, 102), (577, 101), (701, 82), (528, 66), (13, 65), (581, 43), (464, 15)]"
image_00882.png,"[(636, 717), (31, 700), (398, 652), (301, 622), (717, 620), (134, 585), (104, 537), (237, 486), (11, 468), (483, 425), (186, 411), (293, 400), (499, 357), (713, 354), (47, 348), (244, 344), (280, 318), (120, 313), (143, 293), (604, 286), (309, 262), (184, 243), (508, 221), (452, 213), (521, 208), (425, 168), (521, 152), (664, 151), (62, 123), (32, 115), (692, 110), (178, 56), (585, 26), (359, 7), (564, 4)]"
image_00883.png,"[(177, 664), (628, 649), (447, 599), (659, 569), (95, 546), (674, 537), (327, 484), (569, 473), (385, 447), (58, 445), (691, 436), (260, 410), (478, 404), (562, 370), (587, 366), (504, 347), (517, 265), (502, 264), (208, 256), (549, 237), (49, 237), (442, 214), (182, 190), (653, 179), (128, 157), (55, 31), (200, 24)]"
image_00884.png,"[(500, 670), (64, 663), (558, 657), (142, 632), (533, 602), (695, 569), (370, 542), (48, 536), (259, 524), (562, 513), (53, 498), (693, 498), (481, 478), (450, 478), (194, 473), (201, 467), (604, 446), (585, 437), (450, 403), (478, 360), (717, 340), (46, 340), (401, 329), (560, 327), (358, 300), (354, 283), (293, 268), (122, 247), (228, 243), (50, 220), (310, 212), (9, 211), (542, 167), (318, 159), (210, 68), (506, 59), (227, 52), (320, 30)]"
image_00885.png,"[(648, 710), (65, 692), (286, 688), (248, 683), (338, 679), (267, 604), (516, 574), (20, 574), (653, 516), (595, 507), (405, 476), (510, 412), (604, 409), (451, 410), (273, 342), (553, 313), (68, 304), (513, 281), (460, 269), (299, 253), (585, 225), (699, 204), (226, 172), (223, 164), (223, 152), (509, 125), (427, 28), (246, 25)]"
image_00886.png,"[(567, 717), (123, 699), (417, 639), (698, 596), (179, 554), (33, 531), (342, 526), (264, 485), (442, 472), (422, 469), (618, 449), (528, 444), (490, 429), (220, 415), (681, 401), (617, 401), (711, 394), (703, 315), (188, 223), (142, 209), (349, 191), (496, 159), (693, 78), (556, 68), (277, 62), (626, 62), (428, 45), (391, 44), (424, 26), (160, 18)]"
image_00887.png,"[(574, 718), (31, 706), (602, 692), (119, 685), (201, 680), (8, 647), (368, 628), (88, 570), (326, 560), (663, 536), (718, 495), (401, 494), (621, 491), (622, 483), (142, 455), (429, 454), (218, 399), (654, 392), (235, 378), (511, 363), (125, 362), (27, 349), (242, 348), (366, 317), (143, 296), (685, 291), (254, 240), (61, 204), (591, 188), (19, 173), (289, 124), (319, 103), (478, 79), (644, 69), (615, 69), (53, 54)]"
image_00888.png,"[(522, 690), (179, 665), (646, 638), (22, 612), (219, 605), (1, 591), (429, 578), (186, 564), (9, 553), (19, 527), (370, 503), (278, 415), (407, 402), (471, 369), (13, 360), (517, 352), (636, 330), (213, 311), (142, 286), (220, 279), (92, 275), (133, 264), (341, 193), (642, 178), (628, 171), (416, 34)]"
image_00889.png,"[(439, 673), (419, 665), (546, 652), (608, 652), (641, 606), (657, 596), (453, 574), (187, 553), (642, 549), (479, 545), (115, 521), (236, 502), (570, 483), (484, 434), (87, 415), (659, 383), (486, 376), (476, 359), (191, 331), (593, 302), (716, 273), (471, 202), (240, 197), (117, 178), (81, 130), (137, 125), (618, 111), (518, 93), (485, 68), (196, 66), (34, 62), (436, 31)]"
image_00890.png,"[(221, 696), (307, 693), (252, 689), (507, 659), (366, 639), (188, 559), (541, 501), (176, 460), (258, 427), (274, 426), (319, 387), (92, 364), (544, 343), (454, 318), (501, 290), (19, 274), (35, 265), (188, 253), (348, 229), (558, 222), (226, 223), (359, 208), (642, 193), (653, 192), (480, 181), (394, 148), (523, 142), (149, 111), (449, 83), (136, 83), (308, 73), (276, 42), (27, 0)]"
image_00891.png,"[(326, 714), (217, 696), (712, 691), (179, 674), (569, 664), (421, 658), (64, 652), (89, 626), (627, 608), (669, 606), (458, 581), (245, 538), (7, 535), (135, 533), (373, 498), (333, 459), (56, 437), (30, 434), (583, 421), (345, 382), (18, 319), (3, 313), (57, 302), (544, 292), (302, 278), (412, 118), (461, 112), (316, 113), (550, 101), (479, 99), (341, 75), (117, 54), (147, 33), (256, 4)]"
image_00892.png,"[(217, 711), (540, 711), (169, 694), (642, 669), (101, 663), (518, 634), (121, 594), (316, 585), (276, 566), (422, 525), (52, 519), (616, 518), (35, 506), (189, 450), (652, 445), (339, 440), (44, 392), (587, 373), (307, 356), (362, 310), (622, 264), (302, 257), (398, 251), (356, 246), (459, 242), (74, 233), (628, 226), (665, 221), (656, 219), (382, 164), (578, 154), (427, 140), (307, 126), (71, 120), (649, 109), (410, 62), (433, 61), (347, 37), (345, 29), (425, 3)]"
image_00893.png,"[(159, 712), (412, 707), (693, 693), (569, 670), (258, 636), (80, 602), (28, 576), (633, 561), (481, 540), (270, 533), (647, 517), (626, 515), (570, 495), (64, 485), (686, 431), (284, 419), (694, 415), (44, 377), (15, 335), (215, 317), (101, 303), (559, 287), (589, 265), (700, 225), (674, 199), (57, 185), (311, 142), (574, 99), (406, 92), (193, 92), (7, 66), (568, 56), (213, 38), (573, 14)]"
image_00894.png,"[(102, 692), (193, 676), (302, 656), (459, 587), (284, 583), (562, 548), (69, 528), (277, 513), (174, 502), (144, 499), (83, 481), (394, 433), (189, 424), (385, 422), (389, 405), (636, 371), (709, 344), (323, 344), (448, 332), (513, 307), (591, 284), (307, 274), (295, 238), (38, 213), (249, 197), (191, 161), (122, 146), (416, 118), (392, 108), (670, 85), (6, 84), (519, 82), (8, 64), (628, 45)]"
image_00895.png,"[(466, 685), (269, 639), (363, 633), (90, 625), (588, 612), (185, 606), (154, 601), (521, 572), (63, 570), (66, 563), (269, 562), (260, 554), (524, 546), (376, 509), (231, 498), (124, 484), (569, 470), (441, 461), (460, 438), (599, 437), (182, 397), (491, 381), (617, 376), (264, 324), (351, 287), (320, 285), (123, 271), (716, 262), (451, 200), (208, 175), (181, 165), (47, 132), (620, 117), (415, 95), (688, 54), (712, 34), (216, 19), (199, 9)]"
image_00896.png,"[(457, 697), (229, 656), (402, 603), (675, 595), (595, 533), (641, 467), (277, 439), (127, 421), (7, 408), (356, 401), (515, 390), (477, 330), (419, 308), (178, 279), (326, 200), (465, 165), (233, 88), (5, 71), (509, 28), (712, 23), (392, 23), (683, 12), (34, 8)]"
image_00897.png,"[(407, 696), (53, 689), (72, 684), (405, 657), (613, 647), (71, 634), (540, 608), (545, 600), (22, 549), (247, 530), (371, 504), (281, 489), (137, 480), (237, 466), (718, 428), (669, 408), (428, 398), (663, 391), (263, 390), (224, 391), (599, 388), (353, 385), (311, 383), (97, 383), (531, 374), (606, 329), (604, 275), (10, 250), (178, 209), (481, 207), (494, 188), (88, 160), (582, 149), (64, 126), (510, 98), (552, 81), (28, 76), (166, 58), (90, 48)]"
image_00898.png,"[(384, 465), (592, 465), (42, 408), (600, 372), (253, 361), (16, 345), (513, 306), (510, 299), (91, 297), (190, 296), (180, 294), (507, 288), (28, 234), (82, 210), (506, 159), (28, 131), (685, 127), (364, 115), (402, 69), (650, 66), (611, 54), (291, 32), (561, 32), (235, 23)]"
image_00899.png,"[(660, 712), (74, 699), (327, 697), (326, 668), (354, 662), (240, 657), (389, 655), (657, 651), (81, 649), (98, 644), (190, 621), (564, 618), (262, 604), (88, 601), (709, 591), (396, 591), (427, 572), (30, 570), (692, 567), (420, 565), (436, 564), (417, 552), (426, 537), (480, 502), (630, 500), (215, 485), (209, 485), (119, 465), (650, 459), (654, 452), (474, 451), (221, 448), (418, 437), (429, 431), (65, 428), (340, 416), (429, 397), (178, 393), (93, 366), (445, 349), (681, 342), (558, 340), (583, 330), (29, 328), (485, 315), (665, 306), (659, 304), (515, 301), (161, 301), (573, 296), (141, 291), (343, 281), (452, 276), (214, 275), (437, 245), (32, 228), (334, 215), (701, 208), (642, 205), (469, 197), (534, 197), (679, 194), (155, 188), (281, 186), (17, 178), (291, 172), (103, 152), (603, 147), (72, 127), (541, 118), (461, 114), (28, 105), (391, 94), (243, 85), (474, 77), (32, 51), (217, 41), (660, 31), (334, 30), (11, 7)]"
image_00900.png,"[(640, 711), (450, 705), (585, 703), (52, 700), (313, 696), (409, 682), (476, 681), (75, 679), (8, 678), (559, 663), (17, 656), (64, 653), (544, 633), (20, 623), (152, 622), (142, 611), (14, 602), (202, 589), (493, 586), (325, 582), (176, 574), (371, 574), (620, 555), (590, 551), (138, 542), (435, 533), (612, 532), (46, 528), (414, 528), (332, 517), (456, 494), (326, 490), (296, 490), (140, 477), (300, 469), (315, 449), (295, 434), (492, 412), (580, 391), (586, 372), (598, 361), (621, 350), (674, 332), (468, 331), (507, 317), (270, 315), (606, 310), (0, 299), (365, 280), (42, 263), (296, 196), (15, 177), (351, 122), (521, 119), (53, 103), (358, 100), (595, 88), (553, 83), (691, 52), (452, 52), (362, 49), (538, 46), (466, 45), (491, 32), (509, 26), (609, 15)]"
image_00901.png,"[(492, 705), (172, 700), (206, 696), (330, 679), (124, 606), (202, 605), (253, 586), (300, 560), (538, 556), (151, 554), (278, 551), (312, 539), (345, 511), (155, 504), (307, 496), (268, 472), (597, 434), (37, 431), (541, 419), (142, 417), (713, 413), (41, 408), (237, 376), (144, 370), (477, 351), (364, 351), (352, 333), (535, 327), (335, 322), (76, 323), (525, 321), (296, 304), (230, 292), (119, 290), (178, 274), (715, 248), (403, 240), (466, 188), (339, 185), (276, 149), (486, 124), (190, 117), (443, 75), (110, 74), (416, 61), (653, 46), (566, 41), (577, 21), (10, 0)]"
image_00902.png,"[(238, 712), (4, 689), (94, 686), (172, 676), (235, 671), (180, 666), (468, 655), (306, 650), (429, 642), (494, 617), (89, 589), (664, 527), (657, 526), (248, 523), (49, 512), (494, 471), (240, 463), (618, 446), (509, 419), (403, 409), (303, 395), (441, 368), (452, 358), (668, 340), (603, 334), (496, 295), (343, 281), (571, 270), (653, 257), (26, 252), (352, 238), (223, 201), (284, 187), (642, 156), (636, 155), (226, 138), (464, 114), (178, 84), (587, 73), (431, 71), (295, 24), (21, 14), (128, 8), (387, 0)]"
image_00903.png,"[(444, 708), (26, 695), (708, 694), (385, 688), (683, 684), (111, 681), (210, 677), (417, 654), (688, 652), (434, 647), (399, 646), (212, 620), (137, 605), (700, 562), (440, 550), (143, 549), (132, 549), (432, 544), (291, 542), (554, 539), (121, 525), (691, 512), (114, 507), (334, 499), (64, 499), (556, 472), (380, 437), (450, 435), (60, 433), (546, 431), (63, 426), (684, 405), (597, 401), (380, 381), (138, 374), (15, 368), (540, 367), (93, 362), (58, 351), (151, 350), (361, 333), (103, 327), (689, 307), (178, 295), (551, 274), (264, 258), (389, 244), (406, 142), (64, 115), (699, 113), (166, 91), (312, 63), (438, 28), (197, 2)]"
image_00904.png,"[(498, 716), (177, 716), (276, 709), (422, 701), (192, 697), (490, 691), (692, 689), (314, 688), (529, 685), (45, 683), (421, 681), (202, 679), (558, 675), (381, 674), (337, 666), (499, 661), (32, 634), (378, 629), (635, 624), (27, 617), (516, 610), (403, 608), (487, 604), (48, 601), (462, 593), (683, 581), (484, 577), (257, 560), (335, 556), (553, 554), (429, 545), (279, 529), (61, 514), (279, 508), (268, 497), (110, 494), (541, 489), (590, 484), (151, 469), (362, 436), (632, 433), (273, 428), (258, 408), (471, 400), (455, 401), (626, 396), (669, 396), (601, 391), (243, 382), (468, 369), (38, 352), (337, 349), (631, 345), (585, 337), (55, 316), (335, 315), (599, 313), (482, 274), (120, 267), (160, 253), (610, 249), (101, 243), (314, 241), (75, 240), (445, 222), (517, 218), (328, 216), (196, 200), (159, 193), (711, 189), (545, 183), (674, 179), (698, 176), (672, 169), (185, 168), (459, 166), (264, 157), (400, 140), (691, 136), (529, 133), (471, 123), (235, 98), (468, 90), (71, 79), (271, 57), (462, 46), (598, 41), (665, 38), (629, 8), (681, 8), (630, 5)]"
